subject,l2_mean_sct_discs,l2_std_sct_discs,z_mean_sct_discs,z_std_sct_discs,TPR_sct_discs,FPR_sct_discs,TNR_sct_discs,FNR_sct_discs,ACC_sct_discs,DSC_sct_discs,tot_discs,tot_pred_sct_discs,MSE_sct_discs,l2_mean_spinenet,l2_std_spinenet,z_mean_spinenet,z_std_spinenet,TPR_spinenet,FPR_spinenet,TNR_spinenet,FNR_spinenet,ACC_spinenet,DSC_spinenet,tot_pred_spinenet,MSE_spinenet,l2_mean_nnunet_coords_101,l2_std_nnunet_coords_101,z_mean_nnunet_coords_101,z_std_nnunet_coords_101,TPR_nnunet_coords_101,FPR_nnunet_coords_101,TNR_nnunet_coords_101,FNR_nnunet_coords_101,ACC_nnunet_coords_101,DSC_nnunet_coords_101,tot_pred_nnunet_coords_101,MSE_nnunet_coords_101,l2_mean_nnunet_coords_102,l2_std_nnunet_coords_102,z_mean_nnunet_coords_102,z_std_nnunet_coords_102,TPR_nnunet_coords_102,FPR_nnunet_coords_102,TNR_nnunet_coords_102,FNR_nnunet_coords_102,ACC_nnunet_coords_102,DSC_nnunet_coords_102,tot_pred_nnunet_coords_102,MSE_nnunet_coords_102,l2_mean_nnunet_coords_200,l2_std_nnunet_coords_200,z_mean_nnunet_coords_200,z_std_nnunet_coords_200,TPR_nnunet_coords_200,FPR_nnunet_coords_200,TNR_nnunet_coords_200,FNR_nnunet_coords_200,ACC_nnunet_coords_200,DSC_nnunet_coords_200,tot_pred_nnunet_coords_200,MSE_nnunet_coords_200,l2_mean_nnunet_coords_201,l2_std_nnunet_coords_201,z_mean_nnunet_coords_201,z_std_nnunet_coords_201,TPR_nnunet_coords_201,FPR_nnunet_coords_201,TNR_nnunet_coords_201,FNR_nnunet_coords_201,ACC_nnunet_coords_201,DSC_nnunet_coords_201,tot_pred_nnunet_coords_201,MSE_nnunet_coords_201,l2_mean_hourglass_t1,l2_std_hourglass_t1,z_mean_hourglass_t1,z_std_hourglass_t1,TPR_hourglass_t1,FPR_hourglass_t1,TNR_hourglass_t1,FNR_hourglass_t1,ACC_hourglass_t1,DSC_hourglass_t1,tot_pred_hourglass_t1,MSE_hourglass_t1,l2_mean_hourglass_t2,l2_std_hourglass_t2,z_mean_hourglass_t2,z_std_hourglass_t2,TPR_hourglass_t2,FPR_hourglass_t2,TNR_hourglass_t2,FNR_hourglass_t2,ACC_hourglass_t2,DSC_hourglass_t2,tot_pred_hourglass_t2,MSE_hourglass_t2,l2_mean_hourglass_t1_t2,l2_std_hourglass_t1_t2,z_mean_hourglass_t1_t2,z_std_hourglass_t1_t2,TPR_hourglass_t1_t2,FPR_hourglass_t1_t2,TNR_hourglass_t1_t2,FNR_hourglass_t1_t2,ACC_hourglass_t1_t2,DSC_hourglass_t1_t2,tot_pred_hourglass_t1_t2,MSE_hourglass_t1_t2
sub-milanFilippi016_acq-sag,6.91185206186251,7.504479340089895,6.181818181818182,7.208810036945095,1.0,1,0,0.0,1.0,1.0,11,11,104.0909090909091,2.6170126279308454,2.156674501460638,2.125,2.027159342528357,0.7272727272727273,1,0,0.2727272727272727,0.7272727272727273,0.8421052631578947,8,11.500000000000002,2.453057867705817,1.2842016058054353,2.3333333333333335,1.247219128924647,0.2727272727272727,1,0,0.7272727272727273,0.2727272727272727,0.42857142857142855,3,7.666666666666667,64.13803442541754,63.3480797397255,47.833333333333336,46.47729433700814,0.5454545454545454,1,0,0.45454545454545453,0.5454545454545454,0.7058823529411765,6,8126.666666666667,0,0,0,0,0.0,1,0,1.0,0.0,0.0,0,nan,38.595779318948935,9.978267322686525,32.7,6.928924880528004,0.9090909090909091,1,0,0.09090909090909091,0.9090909090909091,0.9523809523809523,10,1589.2,0,0,0,0,0.0,1,0,1.0,0.0,0.0,0,nan,0,0,0,0,0.0,1,0,1.0,0.0,0.0,0,nan,0,0,0,0,0.0,1,0,1.0,0.0,0.0,0,nan
sub-milanFilippi019_acq-sag,298.8397846363414,6.1196229599341105,277.3333333333333,7.408703590297622,0.25,1,0,0.75,0.25,0.4,12,3,89342.66666666667,2.5337902091151756,1.8920642632299978,2.0,1.8257418583505538,0.75,1,0,0.25,0.75,0.8571428571428571,9,10.0,11.11026056944709,16.442015930437698,9.0,12.684198393626966,0.75,1,0,0.25,0.75,0.8571428571428571,9,393.77777777777777,1.773454147995595,1.3981632182821928,1.5,1.2041594578792296,0.8333333333333334,1,0,0.16666666666666666,0.8333333333333334,0.9090909090909091,10,5.1,20.396078054371138,0.0,20.0,0.0,0.08333333333333333,1,0,0.9166666666666666,0.08333333333333333,0.15384615384615385,1,415.99999999999994,35.19579462027455,8.090490779146435,31.1,4.908156476723211,0.8333333333333334,1,0,0.16666666666666666,0.8333333333333334,0.9090909090909091,10,1304.2,0,0,0,0,0.0,1,0,1.0,0.0,0.0,0,nan,0,0,0,0,0.0,1,0,1.0,0.0,0.0,0,nan,0,0,0,0,0.0,1,0,1.0,0.0,0.0,0,nan
sub-milanFilippi026_acq-sag,62.87490041330191,21.322450563135774,57.6,17.8,0.8333333333333334,1,0,0.16666666666666666,0.8333333333333334,0.9090909090909091,12,10,4407.9,2.3923312059351955,1.6960988771615444,1.8,1.9390719429665317,0.4166666666666667,1,0,0.5833333333333334,0.4166666666666667,0.5882352941176471,5,8.6,8.441269193127066,14.597202051848747,7.333333333333333,12.472191289246473,0.5,1,0,0.5,0.5,0.6666666666666666,6,284.3333333333333,1.6877065599971168,1.658808779619489,1.5,1.5,0.8333333333333334,1,0,0.16666666666666666,0.8333333333333334,0.9090909090909091,10,5.6,29.068883707497267,0.0,26.0,0.0,0.08333333333333333,1,0,0.9166666666666666,0.08333333333333333,0.15384615384615385,1,845.0000000000001,37.857607105917936,7.566778024264859,35.18181818181818,6.8598725381503565,0.9166666666666666,1,0,0.08333333333333333,0.9166666666666666,0.9565217391304348,11,1490.4545454545455,0,0,0,0,0.0,1,0,1.0,0.0,0.0,0,nan,0,0,0,0,0.0,1,0,1.0,0.0,0.0,0,nan,0,0,0,0,0.0,1,0,1.0,0.0,0.0,0,nan
sub-milanFilippi033_acq-sag,35.80325661497978,35.05652790986637,30.416666666666668,28.834176288255957,0.8,1,0,0.2,0.8,0.8888888888888888,15,12,2510.8333333333335,2.1590065384346304,1.9241432198858996,1.7272727272727273,1.8136306675690912,0.7333333333333333,1,0,0.26666666666666666,0.7333333333333333,0.8461538461538461,11,8.363636363636363,3.327143024356442,3.5648137501493746,2.7777777777777777,2.8588178511708016,0.6,1,0,0.4,0.6,0.75,9,23.77777777777778,12.66529583582767,15.999215505004663,11.461538461538462,14.631974390225437,0.8666666666666667,1,0,0.13333333333333333,0.8666666666666667,0.9285714285714286,13,416.38461538461536,1.0,0.0,1.0,0.0,0.06666666666666667,1,0,0.9333333333333333,0.06666666666666667,0.125,1,1.0,33.20826504090039,6.910614120233268,29.90909090909091,3.964720452246641,0.7333333333333333,1,0,0.26666666666666666,0.7333333333333333,0.8461538461538461,11,1150.5454545454545,0,0,0,0,0.0,1,0,1.0,0.0,0.0,0,nan,0,0,0,0,0.0,1,0,1.0,0.0,0.0,0,nan,0,0,0,0,0.0,1,0,1.0,0.0,0.0,0,nan
sub-milanFilippi077_acq-sag,22.828389171214194,15.466026677234334,21.5,14.174507634012077,0.9230769230769231,1,0,0.07692307692307693,0.9230769230769231,0.96,13,12,760.3333333333334,26.450433600763745,17.377415294904715,24.6,16.00124995117569,0.7692307692307693,1,0,0.23076923076923078,0.7692307692307693,0.8695652173913043,10,1001.6,4.170620924038434,3.3739737529729816,3.888888888888889,3.107140323135458,0.6923076923076923,1,0,0.3076923076923077,0.6923076923076923,0.8181818181818182,9,28.77777777777778,2.239569243074369,1.727521231555577,2.090909090909091,1.729663417312768,0.8461538461538461,1,0,0.15384615384615385,0.8461538461538461,0.9166666666666666,11,8.0,0,0,0,0,0.0,1,0,1.0,0.0,0.0,0,nan,36.835373136096344,5.851377552156865,35.333333333333336,5.08811250749125,0.9230769230769231,1,0,0.07692307692307693,0.9230769230769231,0.96,12,1391.0833333333333,0,0,0,0,0.0,1,0,1.0,0.0,0.0,0,nan,0,0,0,0,0.0,1,0,1.0,0.0,0.0,0,nan,0,0,0,0,0.0,1,0,1.0,0.0,0.0,0,nan
sub-milanFilippi092_acq-sag,4.831290433860033,5.801606048646575,4.461538461538462,5.52776745329898,1.0,1,0,0.0,1.0,1.0,13,13,57.0,1.7371397285478827,1.8782438896360434,1.4545454545454546,1.9241827716833386,0.8461538461538461,1,0,0.15384615384615385,0.8461538461538461,0.9166666666666666,11,6.545454545454546,24.583818797544037,18.36806612927775,19.5,14.080127840328723,0.6153846153846154,1,0,0.38461538461538464,0.6153846153846154,0.7619047619047619,8,941.75,1.8087095145784553,1.3821678891117208,1.6363636363636365,1.2984415324623362,0.8461538461538461,1,0,0.15384615384615385,0.8461538461538461,0.9166666666666666,11,5.1818181818181825,1.0,0.0,1.0,0.0,0.07692307692307693,1,0,0.9230769230769231,0.07692307692307693,0.14285714285714285,1,1.0,39.469310778238615,8.77449078345854,34.45454545454545,5.929335948771028,0.8461538461538461,1,0,0.15384615384615385,0.8461538461538461,0.9166666666666666,11,1634.8181818181818,0,0,0,0,0.0,1,0,1.0,0.0,0.0,0,nan,0,0,0,0,0.0,1,0,1.0,0.0,0.0,0,nan,0,0,0,0,0.0,1,0,1.0,0.0,0.0,0,nan
sub-milanFilippi108_acq-sag,4.607316656124447,6.355156791581374,4.3076923076923075,6.449622712693717,1.0,1,0,0.0,1.0,1.0,13,13,61.61538461538461,25.85097910522172,17.9701663682168,24.0,16.631295800387896,0.7692307692307693,1,0,0.23076923076923078,0.7692307692307693,0.8695652173913043,10,991.2,3.292210205488443,4.452866338612065,3.111111111111111,4.094561282819618,0.6923076923076923,1,0,0.3076923076923077,0.6923076923076923,0.8181818181818182,9,30.666666666666668,2.100595415469776,1.869917059550575,2.0,1.7580981459830651,0.8461538461538461,1,0,0.15384615384615385,0.8461538461538461,0.9166666666666666,11,7.909090909090909,0.0,0.0,0.0,0.0,0.07692307692307693,1,0,0.9230769230769231,0.07692307692307693,0.14285714285714285,1,0.0,35.0893379329037,8.718433959330834,33.72727272727273,7.817124664256604,0.8461538461538461,1,0,0.15384615384615385,0.8461538461538461,0.9166666666666666,11,1307.2727272727273,0,0,0,0,0.0,1,0,1.0,0.0,0.0,0,nan,0,0,0,0,0.0,1,0,1.0,0.0,0.0,0,nan,0,0,0,0,0.0,1,0,1.0,0.0,0.0,0,nan
sub-milanFilippi109_acq-sag,4.38918745559984,5.784661287134945,4.2727272727272725,5.8167611901986875,1.0,1.0,0.0,0.0,0.9166666666666666,0.9565217391304348,11,12,52.72727272727273,2.308807971596094,1.826491833258774,1.8888888888888888,1.7284832429004495,0.8181818181818182,0.0,1.0,0.18181818181818182,0.8333333333333334,0.9,9,8.666666666666666,13.164176460028383,14.83928765572103,11.625,12.687961814255274,0.7272727272727273,0.0,1.0,0.2727272727272727,0.75,0.8421052631578947,8,393.49999999999994,2.938574503158641,1.4252882361307178,2.6666666666666665,1.2472191289246473,0.8181818181818182,1.0,0.0,0.18181818181818182,0.75,0.8571428571428571,10,10.666666666666666,29.832867780352597,0.0,29.0,0.0,0.09090909090909091,0.0,1.0,0.9090909090909091,0.16666666666666666,0.16666666666666666,1,890.0000000000001,40.67595754624938,6.889591983254015,38.36363636363637,5.103879580952073,1.0,0.0,1.0,0.0,1.0,1.0,11,1702.0,0,0,0,0,0.0,0.0,1.0,1.0,0.08333333333333333,0.0,0,nan,0,0,0,0,0.0,0.0,1.0,1.0,0.08333333333333333,0.0,0,nan,0,0,0,0,0.0,0.0,1.0,1.0,0.08333333333333333,0.0,0,nan
sub-montpellierLesion001_acq-sagcerv,2.2041295350480423,4.200215826922339,2.0714285714285716,4.233611860782126,1.0,1,0,0.0,1.0,1.0,14,14,22.500000000000004,1.6363636363636365,0.7713892158398701,1.5454545454545454,0.8907235428302466,0.7857142857142857,1,0,0.21428571428571427,0.7857142857142857,0.88,11,3.272727272727273,8.713497296264894,10.140264536390774,8.25,9.54921462739214,0.5714285714285714,1,0,0.42857142857142855,0.5714285714285714,0.7272727272727273,8,178.75,1.117851130197758,1.1904098106880092,1.0833333333333333,1.1873172373979173,0.8571428571428571,1,0,0.14285714285714285,0.8571428571428571,0.9230769230769231,12,2.6666666666666665,21.37755832643195,0.0,21.0,0.0,0.07142857142857142,1,0,0.9285714285714286,0.07142857142857142,0.13333333333333333,1,456.99999999999994,27.280477367911374,3.9329203235233505,26.23076923076923,3.846153846153846,0.9285714285714286,1,0,0.07142857142857142,0.9285714285714286,0.9629629629629629,13,759.6923076923077,0,0,0,0,0.0,1,0,1.0,0.0,0.0,0,nan,0,0,0,0,0.0,1,0,1.0,0.0,0.0,0,nan,0,0,0,0,0.0,1,0,1.0,0.0,0.0,0,nan
sub-montpellierLesion003_acq-sagcerv,17.762433102625838,12.629171400956668,16.0,11.388253057089472,0.9285714285714286,1,0,0.07142857142857142,0.9285714285714286,0.9629629629629629,14,13,475.0,1.1863389981249826,1.0844044978056602,1.1666666666666667,1.0671873729054748,0.8571428571428571,1,0,0.14285714285714285,0.8571428571428571,0.9230769230769231,12,2.5833333333333335,0.7307212469490527,1.0107432981785125,0.6666666666666666,0.9428090415820634,0.6428571428571429,1,0,0.35714285714285715,0.6428571428571429,0.782608695652174,9,1.5555555555555558,1.2200821937322879,0.823447695487743,1.0833333333333333,0.759202798262025,0.8571428571428571,1,0,0.14285714285714285,0.8571428571428571,0.9230769230769231,12,2.1666666666666665,0.0,0.0,0.0,0.0,0.07142857142857142,1,0,0.9285714285714286,0.07142857142857142,0.13333333333333333,1,0.0,25.37515429442615,5.645420737491293,23.53846153846154,5.1082946818104595,0.9285714285714286,1,0,0.07142857142857142,0.9285714285714286,0.9629629629629629,13,675.7692307692307,0,0,0,0,0.0,1,0,1.0,0.0,0.0,0,nan,0,0,0,0,0.0,1,0,1.0,0.0,0.0,0,nan,0,0,0,0,0.0,1,0,1.0,0.0,0.0,0,nan
sub-montpellierLesion005_acq-sagthor,0,0,0,0,0.0,0.6153846153846154,0.38461538461538464,1.0,0.21739130434782608,0.0,10,8,nan,1.9626366843662368,2.8192299028599823,1.8,2.85657137141714,1.0,0.0,1.0,0.0,1.0,1.0,10,11.8,13.067054728809191,8.281631122408113,13.0,8.286535263104035,0.3,0.0,1.0,0.7,0.6956521739130435,0.46153846153846156,3,239.33333333333334,0,0,0,0,0.0,0.7692307692307693,0.23076923076923078,1.0,0.13043478260869565,0.0,10,nan,0,0,0,0,0.0,0.0,1.0,1.0,0.5652173913043478,0.0,0,nan,0,0,0,0,0.0,0.5384615384615384,0.46153846153846156,1.0,0.2608695652173913,0.0,7,nan,0,0,0,0,0.0,0.0,1.0,1.0,0.5652173913043478,0.0,0,nan,0,0,0,0,0.0,0.0,1.0,1.0,0.5652173913043478,0.0,0,nan,0,0,0,0,0.0,0.0,1.0,1.0,0.5652173913043478,0.0,0,nan
sub-montpellierLesion011_acq-sagcerv,2.3462516137528873,3.5949512922337905,2.2142857142857144,3.5892412932574604,1.0,1,0,0.0,1.0,1.0,14,14,18.428571428571427,1.8078550911841689,1.4657171063838164,1.75,1.4215601757693317,0.8571428571428571,1,0,0.14285714285714285,0.8571428571428571,0.9230769230769231,12,5.416666666666667,1.9277642653368912,1.1330158592403359,1.7777777777777777,1.1331154474650633,0.6428571428571429,1,0,0.35714285714285715,0.6428571428571429,0.782608695652174,9,5.0,1.35223106353453,0.9599328887022646,1.25,0.924211375534118,0.8571428571428571,1,0,0.14285714285714285,0.8571428571428571,0.9230769230769231,12,2.75,1.0,0.0,1.0,0.0,0.07142857142857142,1,0,0.9285714285714286,0.07142857142857142,0.13333333333333333,1,1.0,25.786255046161795,4.414262946513518,25.0,4.08248290463863,0.8571428571428571,1,0,0.14285714285714285,0.8571428571428571,0.9230769230769231,12,684.4166666666666,0,0,0,0,0.0,1,0,1.0,0.0,0.0,0,nan,0,0,0,0,0.0,1,0,1.0,0.0,0.0,0,nan,0,0,0,0,0.0,1,0,1.0,0.0,0.0,0,nan
sub-montpellierLesion013_acq-sagcerv,2.7028134599726408,5.5144433186747355,2.5714285714285716,5.447335989982176,1.0,1,0,0.0,1.0,1.0,14,14,37.71428571428572,1.617851130197758,1.0243165463783663,1.5833333333333333,1.0374916331657278,0.8571428571428571,1,0,0.14285714285714285,0.8571428571428571,0.9230769230769231,12,3.6666666666666665,2.5084990247268304,3.8494861675366034,2.3333333333333335,3.5590260840104366,0.6428571428571429,1,0,0.35714285714285715,0.6428571428571429,0.782608695652174,9,21.11111111111111,1.4145697383508038,1.1542641762939159,1.3333333333333333,1.1055415967851334,0.8571428571428571,1,0,0.14285714285714285,0.8571428571428571,0.9230769230769231,12,3.3333333333333335,0,0,0,0,0.0,1,0,1.0,0.0,0.0,0,nan,27.80753820758795,5.565212310802316,26.53846153846154,5.457745161559004,0.9285714285714286,1,0,0.07142857142857142,0.9285714285714286,0.9629629629629629,13,804.2307692307693,0,0,0,0,0.0,1,0,1.0,0.0,0.0,0,nan,0,0,0,0,0.0,1,0,1.0,0.0,0.0,0,nan,0,0,0,0,0.0,1,0,1.0,0.0,0.0,0,nan
sub-nihReich006_acq-sag,17.556623348364944,17.02515449840488,17.363636363636363,16.896867527189915,0.9166666666666666,1,0,0.08333333333333333,0.9166666666666666,0.9565217391304348,12,11,598.0909090909091,77.40282390819796,11.135656740242178,76.6,10.983624174196786,0.4166666666666667,1,0,0.5833333333333334,0.4166666666666667,0.5882352941176471,5,6115.2,36.229620116334246,61.894382832581094,35.75,61.16320380751813,0.6666666666666666,1,0,0.3333333333333333,0.6666666666666666,0.8,8,5143.5,1.6749301053465668,1.3764480165279538,1.6,1.3564659966250536,0.8333333333333334,1,0,0.16666666666666666,0.8333333333333334,0.9090909090909091,10,4.7,4.123105625617661,0.0,4.0,0.0,0.08333333333333333,1,0,0.9166666666666666,0.08333333333333333,0.15384615384615385,1,17.0,36.536115076547944,7.915664827334538,36.09090909090909,7.832966992195643,0.9166666666666666,1,0,0.08333333333333333,0.9166666666666666,0.9565217391304348,11,1397.5454545454545,0,0,0,0,0.0,1,0,1.0,0.0,0.0,0,nan,0,0,0,0,0.0,1,0,1.0,0.0,0.0,0,nan,0,0,0,0,0.0,1,0,1.0,0.0,0.0,0,nan
sub-nihReich013_acq-sag,2.3907238625231817,3.321812669787723,2.3333333333333335,3.3249895572100003,1.0,1,0,0.0,1.0,1.0,12,12,16.750000000000004,1.3,1.3453624047073711,1.3,1.3453624047073711,0.8333333333333334,1,0,0.16666666666666666,0.8333333333333334,0.9090909090909091,10,3.5,3.594749885868964,6.152686489316911,3.4444444444444446,5.88993701364381,0.75,1,0,0.25,0.75,0.8571428571428571,9,50.777777777777786,1.6398345637668172,1.144964018419659,1.6,1.1135528725660042,0.8333333333333334,1,0,0.16666666666666666,0.8333333333333334,0.9090909090909091,10,4.0,2.23606797749979,0.0,2.0,0.0,0.08333333333333333,1,0,0.9166666666666666,0.08333333333333333,0.15384615384615385,1,5.000000000000001,34.69444330868262,5.586116218778361,33.90909090909091,5.160242162297591,0.9166666666666666,1,0,0.08333333333333333,0.9166666666666666,0.9565217391304348,11,1234.909090909091,0,0,0,0,0.0,1,0,1.0,0.0,0.0,0,nan,0,0,0,0,0.0,1,0,1.0,0.0,0.0,0,nan,0,0,0,0,0.0,1,0,1.0,0.0,0.0,0,nan
sub-nihReich014_acq-sag,4.974871837128725,8.573252020332976,4.75,8.327914905104798,1.0,1,0,0.0,1.0,1.0,12,12,98.25,1.645839911115696,0.857703580162239,1.5555555555555556,0.8314794192830981,0.75,1,0,0.25,0.75,0.8571428571428571,9,3.4444444444444446,5.172012556167947,6.331162567188938,4.666666666666667,5.557777333511022,0.5,1,0,0.5,0.5,0.6666666666666666,6,66.83333333333333,1.552145126328583,1.1793411325034107,1.5,1.118033988749895,0.8333333333333334,1,0,0.16666666666666666,0.8333333333333334,0.9090909090909091,10,3.8,3.1622776601683795,0.0,3.0,0.0,0.08333333333333333,1,0,0.9166666666666666,0.08333333333333333,0.15384615384615385,1,10.000000000000002,37.90487666066364,8.220946521144203,35.45454545454545,7.101390854340838,0.9166666666666666,1,0,0.08333333333333333,0.9166666666666666,0.9565217391304348,11,1504.3636363636363,0,0,0,0,0.0,1,0,1.0,0.0,0.0,0,nan,0,0,0,0,0.0,1,0,1.0,0.0,0.0,0,nan,0,0,0,0,0.0,1,0,1.0,0.0,0.0,0,nan
sub-nyuShepherd002_acq-sup,10.211110171872816,5.8203166752963424,5.714285714285714,2.249716535431946,0.875,0.0,1.0,0.125,0.9090909090909091,0.9333333333333333,8,7,138.14285714285714,0,0,0,0,0.0,0.0,1.0,1.0,0.2727272727272727,0.0,0,nan,2.430861122573052,2.2563054320643032,1.8333333333333333,1.5723301886761005,0.75,0.0,1.0,0.25,0.8181818181818182,0.8571428571428571,6,11.0,2.430861122573052,2.2563054320643032,1.8333333333333333,1.5723301886761005,0.75,0.0,1.0,0.25,0.8181818181818182,0.8571428571428571,6,11.0,1.4142135623730951,0.0,1.0,0.0,0.125,0.0,1.0,0.875,0.36363636363636365,0.2222222222222222,1,2.0000000000000004,9.733160941440943,12.466291959956079,5.142857142857143,4.882287854467161,0.875,0.6666666666666666,0.3333333333333333,0.125,0.7272727272727273,0.8235294117647058,9,250.1428571428571,0,0,0,0,0.0,0.0,1.0,1.0,0.2727272727272727,0.0,0,nan,0,0,0,0,0.0,0.0,1.0,1.0,0.2727272727272727,0.0,0,nan,0,0,0,0,0.0,0.0,1.0,1.0,0.2727272727272727,0.0,0,nan
sub-nyuShepherd004_acq-sup,3.250166378759212,1.7135981181079865,2.6666666666666665,1.49071198499986,0.8571428571428571,0.25,0.75,0.14285714285714285,0.8181818181818182,0.8571428571428571,7,7,13.5,0,0,0,0,0.0,0.0,1.0,1.0,0.36363636363636365,0.0,0,nan,2.145080265444625,1.4371142339656529,2.0,1.2909944487358056,0.8571428571428571,0.0,1.0,0.14285714285714285,0.9090909090909091,0.9230769230769231,6,6.666666666666667,1.2330576062780283,1.1458194765901095,1.1666666666666667,1.0671873729054748,0.8571428571428571,0.25,0.75,0.14285714285714285,0.8181818181818182,0.8571428571428571,7,2.833333333333334,1.0,0.0,1.0,0.0,0.14285714285714285,0.0,1.0,0.8571428571428571,0.45454545454545453,0.25,1,1.0,2.7929198734642697,0.7300218583999112,2.6666666666666665,0.7453559924999299,0.8571428571428571,1.0,0.0,0.14285714285714285,0.5454545454545454,0.7058823529411765,10,8.333333333333334,0,0,0,0,0.0,0.0,1.0,1.0,0.36363636363636365,0.0,0,nan,0,0,0,0,0.0,0.0,1.0,1.0,0.36363636363636365,0.0,0,nan,0,0,0,0,0.0,0.0,1.0,1.0,0.36363636363636365,0.0,0,nan
sub-nyuShepherd007_acq-sag,3.2691021958987334,4.8179841046614165,3.0,4.774934554525329,1.0,0.0,1.0,0.0,1.0,1.0,10,10,33.89999999999999,2.592956284938345,1.423579187962067,2.375,1.3169567191065923,0.8,0.0,1.0,0.2,0.8181818181818182,0.8888888888888888,8,8.75,2.3507930164431525,1.7244628711114964,2.125,1.5360257159305635,0.8,0.0,1.0,0.2,0.8181818181818182,0.8888888888888888,8,8.5,2.459116101385101,1.6055366703717924,2.25,1.479019945774904,0.8,0.0,1.0,0.2,0.8181818181818182,0.8888888888888888,8,8.625,0,0,0,0,0.0,0.0,1.0,1.0,0.09090909090909091,0.0,0,nan,26.561114370305166,5.72096369764663,25.11111111111111,5.065009475573992,0.9,0.0,1.0,0.1,0.9090909090909091,0.9473684210526315,9,738.2222222222222,0,0,0,0,0.0,0.0,1.0,1.0,0.09090909090909091,0.0,0,nan,0,0,0,0,0.0,0.0,1.0,1.0,0.09090909090909091,0.0,0,nan,0,0,0,0,0.0,0.0,1.0,1.0,0.09090909090909091,0.0,0,nan
sub-nyuShepherd010_acq-sag,4.812840587951919,4.608314819428316,4.8,4.6,1.0,0.0,1.0,0.0,1.0,1.0,10,10,44.400000000000006,2.277765642401306,1.5204550892072304,2.25,1.479019945774904,0.8,0.0,1.0,0.2,0.8181818181818182,0.8888888888888888,8,7.5,1.375,0.6959705453537527,1.375,0.6959705453537527,0.8,0.0,1.0,0.2,0.8181818181818182,0.8888888888888888,8,2.375,1.25,1.1989578808281798,1.25,1.1989578808281798,0.8,0.0,1.0,0.2,0.8181818181818182,0.8888888888888888,8,3.0,0,0,0,0,0.0,0.0,1.0,1.0,0.09090909090909091,0.0,0,nan,23.507432127221374,4.22434364470091,23.444444444444443,4.2192972324550055,0.9,0.0,1.0,0.1,0.9090909090909091,0.9473684210526315,9,570.4444444444445,0,0,0,0,0.0,0.0,1.0,1.0,0.09090909090909091,0.0,0,nan,0,0,0,0,0.0,0.0,1.0,1.0,0.09090909090909091,0.0,0,nan,0,0,0,0,0.0,0.0,1.0,1.0,0.09090909090909091,0.0,0,nan
sub-nyuShepherd017_acq-sag,3.5544748676485014,4.976515690245051,3.4,4.983974317750844,1.0,0.0,1.0,0.0,1.0,1.0,10,10,37.400000000000006,1.6604746566665733,1.9202261218441101,1.5555555555555556,1.7069212773041353,0.9,0.0,1.0,0.1,0.9090909090909091,0.9473684210526315,9,6.4444444444444455,1.686487599104583,1.0152633047965731,1.5,0.8660254037844386,0.8,0.0,1.0,0.2,0.8181818181818182,0.8888888888888888,8,3.875,1.1403021868590582,0.9745311296436098,1.0,0.8660254037844386,0.8,0.0,1.0,0.2,0.8181818181818182,0.8888888888888888,8,2.2500000000000004,0,0,0,0,0.0,0.0,1.0,1.0,0.09090909090909091,0.0,0,nan,28.000559094496865,5.106838699890559,26.444444444444443,4.763544691161337,0.9,0.0,1.0,0.1,0.9090909090909091,0.9473684210526315,9,810.1111111111111,0,0,0,0,0.0,0.0,1.0,1.0,0.09090909090909091,0.0,0,nan,0,0,0,0,0.0,0.0,1.0,1.0,0.09090909090909091,0.0,0,nan,0,0,0,0,0.0,0.0,1.0,1.0,0.09090909090909091,0.0,0,nan
sub-nyuShepherd020_acq-sag,2.8113575251104326,4.0120155615357405,2.6153846153846154,3.9717940441309496,1.0,1,0,0.0,1.0,1.0,13,13,24.0,2.0711589488224544,1.5901202554821083,2.0,1.5374122295716148,0.8461538461538461,1,0,0.15384615384615385,0.8461538461538461,0.9166666666666666,11,6.818181818181818,2.021125055329195,1.6744976558984634,1.8888888888888888,1.4487116456005886,0.6923076923076923,1,0,0.3076923076923077,0.6923076923076923,0.8181818181818182,9,6.888888888888889,1.5727784617950702,0.503627478783933,1.4545454545454546,0.49792959773196915,0.8461538461538461,1,0,0.15384615384615385,0.8461538461538461,0.9166666666666666,11,2.727272727272727,2.0,0.0,2.0,0.0,0.07692307692307693,1,0,0.9230769230769231,0.07692307692307693,0.14285714285714285,1,4.0,20.895052361157347,3.5594260909899726,19.0,3.1908961408698624,0.8461538461538461,1,0,0.15384615384615385,0.8461538461538461,0.9166666666666666,11,449.27272727272725,0,0,0,0,0.0,1,0,1.0,0.0,0.0,0,nan,0,0,0,0,0.0,1,0,1.0,0.0,0.0,0,nan,0,0,0,0,0.0,1,0,1.0,0.0,0.0,0,nan
